path	media_type	source_group	authority	method	evidence	bytes	width	height
magica/resource/image_web/common/memoria/memoria_unable.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#common/memoria/memoria_unable.png	3839	132	132
magica/resource/image_web/common/memoria/memoria_unable_ability.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#common/memoria/memoria_unable_ability.png	3618	132	132
magica/resource/image_web/common/memoria/memoria_unable_chara.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#common/memoria/memoria_unable_chara.png	3953	132	132
magica/resource/image_web/common/memoria/memoria_unable_element.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#common/memoria/memoria_unable_element.png	3590	132	132
magica/resource/image_web/common/memoria/memoria_unable_same.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#common/memoria/memoria_unable_same.png	3871	132	132
magica/resource/image_web/common/memoria/memoria_unable_skill.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#common/memoria/memoria_unable_skill.png	3687	132	132
magica/resource/image_web/common/purchase/limited_daily.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#common/purchase/limited_daily.png	3643	72	92
magica/resource/image_web/common/purchase/limited_first.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#common/purchase/limited_first.png	3685	72	92
magica/resource/image_web/common/purchase/limited_span.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#common/purchase/limited_span.png	3750	72	92
magica/resource/image_web/event/accomplish/1019/enemyDetail/header_challenge.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#53	1651	174	30
magica/resource/image_web/event/accomplish/1019/enemyDetail/header_story.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#54	1571	174	30
magica/resource/image_web/event/accomplish/1019/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#89	7643	128	152
magica/resource/image_web/event/accomplish/1019/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#90	9587	168	168
magica/resource/image_web/event/accomplish/1019/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#91	172161	1024	498
magica/resource/image_web/event/accomplish/1019/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#92	176275	1024	498
magica/resource/image_web/event/accomplish/1019/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#93	185242	1024	498
magica/resource/image_web/event/accomplish/1019/reward_header.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#1	11045	868	48
magica/resource/image_web/event/accomplish/1019/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#36	10437	552	54
magica/resource/image_web/event/accomplish/1019/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#94	5398	180	50
magica/resource/image_web/event/accomplish/1019/title_challenge.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#55	4741	354	70
magica/resource/image_web/event/accomplish/1019/title_story.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#56	4418	354	70
magica/resource/image_web/event/accomplish/1027/enemyDetail/header_challenge.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#57	1986	174	30
magica/resource/image_web/event/accomplish/1027/enemyDetail/header_story.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#58	1741	174	30
magica/resource/image_web/event/accomplish/1027/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#95	6929	128	152
magica/resource/image_web/event/accomplish/1027/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#96	9410	168	168
magica/resource/image_web/event/accomplish/1027/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#97	180564	1024	498
magica/resource/image_web/event/accomplish/1027/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#98	173292	1024	498
magica/resource/image_web/event/accomplish/1027/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#99	197129	1024	498
magica/resource/image_web/event/accomplish/1027/reward_header.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#2	7677	868	48
magica/resource/image_web/event/accomplish/1027/reward_list.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#59	103155	868	1476
magica/resource/image_web/event/accomplish/1027/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#37	12003	552	54
magica/resource/image_web/event/accomplish/1027/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#100	6130	180	50
magica/resource/image_web/event/accomplish/1027/title_challenge.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#60	3932	354	70
magica/resource/image_web/event/accomplish/1027/title_story.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#61	3747	354	70
magica/resource/image_web/event/accomplish/1042/enemyDetail/header_challenge.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#62	1831	174	30
magica/resource/image_web/event/accomplish/1042/enemyDetail/header_story.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#63	1825	174	30
magica/resource/image_web/event/accomplish/1042/event_pop.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#64	6556	128	152
magica/resource/image_web/event/accomplish/1042/logo.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#65	31356	168	168
magica/resource/image_web/event/accomplish/1042/navi_01.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#66	172957	1024	498
magica/resource/image_web/event/accomplish/1042/navi_02.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#67	177589	1024	498
magica/resource/image_web/event/accomplish/1042/navi_03.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#68	195496	1024	498
magica/resource/image_web/event/accomplish/1042/reward_header.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#3	9246	868	48
magica/resource/image_web/event/accomplish/1042/reward_list.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#69	93565	868	1476
magica/resource/image_web/event/accomplish/1042/story_collection_title.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#70	13404	552	54
magica/resource/image_web/event/accomplish/1042/tab_limited_quest_s.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#71	5064	180	50
magica/resource/image_web/event/accomplish/1042/title_challenge.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#72	5413	354	70
magica/resource/image_web/event/accomplish/1042/title_story.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#73	3220	354	70
magica/resource/image_web/event/accomplish/common/btn_cure.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0009	6858	102	106
magica/resource/image_web/event/accomplish/common/btn_reward.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0010	2813	116	40
magica/resource/image_web/event/accomplish/common/deck/bg_cure_time.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0011	1913	108	48
magica/resource/image_web/event/accomplish/common/deck/btn_cure.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0012	4391	144	46
magica/resource/image_web/event/accomplish/common/deck/icon_chara_list_die.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0013	1871	80	24
magica/resource/image_web/event/accomplish/common/deck/icon_die.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#event/accomplish/common/deck/icon_die.png	2441	132	28
magica/resource/image_web/event/accomplish/common/enemyDetail/btn_challenge.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0014	6593	190	64
